TABLE_NAME,COLUMN_NAME,DESCRIPTION,DATA_TYPE
HOSPITAL_ACCOUNTS,PARA,The number of pregnancies that the patient on the hospital account has carried until the point where the fetus is viable. This is an abstracting item.,INTEGER
HOSPITAL_ACCOUNTS,PATIENT_MRN,"*** Deprecated *** This column has been deprecated due to large patient loads possibly causing the EMR database timeouts. Use HSP_ACCT_PAT_MRN.PAT_MRN instead. The patient's medical record number for the location associated with this hospital account. If the account's location is not defined or there is no ID type associated with the location, this item will move up the facility structure to find the most applicable MRN.",VARCHAR
HOSPITAL_ACCOUNTS,PATIENT_STATUS_C,The patient status (discharge disposition) category ID for the hospital account.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_ADDR_1,The first line of the street address of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_ADDR_2,The second line of the street address of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_CITY,The city portion of the address of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_COUNTRY_C,The country category ID for the patient address on the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_COUNTY_C,The county category ID for the patient address on the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_DOB,The date of birth of the patient for the hospital account at time of discharge.,DATETIME
HOSPITAL_ACCOUNTS,PAT_HOME_PHONE,The home phone number of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_ID,The ID number of the patient for the hospital account.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_NAME,The name of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_SEX_C,The patient sex category ID for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_SSN,The social security number of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_STATE_C,The state category ID for the patient address on the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_WRK_PHN,The work phone number of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PAT_ZIP,The ZIP Code of the patient for the hospital account at time of discharge.,VARCHAR
HOSPITAL_ACCOUNTS,PLAN_DONE_YNU,Denotes whether a care plan was done for the patient.,VARCHAR
HOSPITAL_ACCOUNTS,POLICE_INVOLVD_YNU,Denotes whether the police were involved in the ciNEW_UNITmstances of the patient's hospital stay.,VARCHAR
HOSPITAL_ACCOUNTS,POST_ADM_EXP_HA_C,Denotes whether the patient expired after admission.,INTEGER
HOSPITAL_ACCOUNTS,POST_OP_EXP_HA_C,Denotes whether the patient expired after an operation.,INTEGER
HOSPITAL_ACCOUNTS,PREBILL_BUCKET_ID,This column stores the unique identifier for the hospital account's prebilled bucket.,NUMERIC
HOSPITAL_ACCOUNTS,PREMATURE_BABY_YN,Indicates whether the baby associated with the hospital account is premature. This is an abstracting item.,VARCHAR
HOSPITAL_ACCOUNTS,PRENATAL_PROV_ID,This column stores the unique identifier for the prenatal physician. This is an abstracting item.,VARCHAR
HOSPITAL_ACCOUNTS,PRIMARY_PAYOR_ID,This column stores the unique identifier for the primary payer associated with the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,PRIMARY_PLAN_ID,This column stores the unique identifier for the primary benefit plan associated with the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,PRIM_CONTACT_OVRD,The value for the primary contact override associated with the hospital account.,VARCHAR
HOSPITAL_ACCOUNTS,PRIM_ENC_CSN_ID,The contact serial number associated with the primary patient contact on the hospital account. The primary patient contact is stored in I HAR 103. Combined HARs are no longer associated with any patient contacts and will not have a primary CSN.,NUMERIC
HOSPITAL_ACCOUNTS,PRIM_ENC_DATE_REAL,"A unique, internal contact date in decimal format. The integer portion of the number indicates the date of the contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",FLOAT
HOSPITAL_ACCOUNTS,PRIM_SVC_HA_C,The primary service stored in the hospital account for the patient's hospital stay.,VARCHAR
HOSPITAL_ACCOUNTS,PRIOR_ADMISSION,Denotes whether there was a prior admission for the patient.,VARCHAR
HOSPITAL_ACCOUNTS,PRORATED_PAT_BAL,The prorated self-pay balance amount for the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,PRORATED_PAT_LIAB,The total prorated patient liability amount for the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,PSYCH_CASE_YNU,Denotes whether the patient is classified as a psychiatric case.,VARCHAR
HOSPITAL_ACCOUNTS,READMISSION_INDIC,Denotes whether the patient's visit was a readmission.,VARCHAR
HOSPITAL_ACCOUNTS,RECORD_CREATE_DATE,The date on which the hospital account was created.,DATETIME
HOSPITAL_ACCOUNTS,RECUR_PARENT_ID,"For recurring accounts, the ID of the hospital account that is the parent in the recurring series.",NUMERIC
HOSPITAL_ACCOUNTS,RECUR_STS_HA_C,Denotes whether the hospital account is a recurring account.,INTEGER
HOSPITAL_ACCOUNTS,REFERRING_PROV_ID,The ID of a referring provider stored in the hospital account.,VARCHAR
HOSPITAL_ACCOUNTS,REHAB_INDICATOR,Denotes whether the patient was undergoing rehab.,VARCHAR
HOSPITAL_ACCOUNTS,RESEARCH_ID,This column stores the unique identifier for the research study or client record.,VARCHAR
HOSPITAL_ACCOUNTS,SCNDRY_SVC_HA_C,The secondary service stored in the hospital account for the patient's hospital stay.,VARCHAR
HOSPITAL_ACCOUNTS,SELF_PAY_BUCKET_ID,This column stores the unique identifier for the hospital account's self-pay bucket.,NUMERIC
HOSPITAL_ACCOUNTS,SERV_AREA_ID,This column stores the unique identifier for the service area stored on the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,SIGN_ON_FILE_C,The category ID indicating whether a hospital account signature is on file. This is an abstracting item.,INTEGER
HOSPITAL_ACCOUNTS,SIGN_ON_FILE_DATE,The date the signature on file was entered for the hospital account. This is an abstracting item.,DATETIME
HOSPITAL_ACCOUNTS,SPECIALTY_SVC_C,The specialty service category ID associated with the hospital account. This is an abstracting item.,INTEGER
HOSPITAL_ACCOUNTS,TAKE_HOME_DRUG_YNU,Denotes whether the patient received take-home drugs.,VARCHAR
HOSPITAL_ACCOUNTS,TOT_ACCT_BAL,The current balance on the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,TOT_ADJ,The total of all adjustments on the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,TOT_CHGS,The total of all charges on the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,TOT_PMTS,The total of all payments on the hospital account.,NUMERIC
HOSPITAL_ACCOUNTS,TRANSFER_FROM,Denotes where the patient was transferred from.,VARCHAR
HOSPITAL_ACCOUNTS,TRANSFER_SRC_HA_C,Denotes the patient's transfer source.,INTEGER
HOSPITAL_ACCOUNTS,TREATMENT_AUTH_NUM,Note: This column will be deprecated in a future release. Please start referring to the column HSP_ACCT_CLAIM_HAR.AUTHORIZATION_NUM in your reports. Authorization Number: Used on claims for identifying patient referrals and affected reimbursements. Refer to CLAIM_INFO2 table if not set on the hospital account.,VARCHAR
HOSPITAL_ACCOUNTS,UB92_COINS_DAYS,The number of coinsurance days that were listed on a UB92 claim for the hospital account. This is a user-entered value that overrides the value calculated by the system. Refer to AP_CLAIM table if not set on the hospital account.,INTEGER
HOSPITAL_ACCOUNTS,UB92_COVERED_DAYS,The number of covered days that were listed on a UB92 claim for the hospital account. This is a user-entered value that overrides the value calculated by the system. Refer to AP_CLAIM table if not set on the hospital account.,INTEGER
HOSPITAL_ACCOUNTS,UB92_LIFETIME_DAYS,The number of lifetime reserve days that were listed on a UB92 claim for the hospital account. Refer to AP_CLAIM table if not set on the hospital account.,INTEGER
HOSPITAL_ACCOUNTS,UB92_NONCOVRD_DAYS,The number of noncovered days that were listed on a UB92 claim for the hospital account. This is a user-entered value that overrides the value calculated by the system. Refer to AP_CLAIM table if not set on the hospital account.,INTEGER
HOSPITAL_ACCOUNTS,UB92_TOB_OVERRIDE,Note: This column will be deprecated in a future release. Please start referring to the column HSP_ACCT_CLAIM_HAR.UB92_TOB_OVERRIDE in your reports. Type of Bill (TOB) override: TOB is a numeric code printed on claims that provide encounter information to a payer. Values entered here will override system settings that normally determine the Type of Bill. Refer to CLAIM_INFO2 table if not set on the hospital account.,VARCHAR
HOSPITAL_ACCOUNTS,UNDISTRB_BUCKET_ID,This column stores the unique identifier for a hospital account's undistributed bucket.,NUMERIC
HOSPITAL_ACCOUNTS,XFER_TO_ACUTE_C,The category value of the transfer to acute care facility item for the hospital account. This is an abstracting item.,INTEGER
HOSPITAL_ACCOUNTS,XFER_TO_NURSE_C,The category value of the transfer to nursing home item for the hospital account. This is an abstracting item.,INTEGER
HOSPITAL_ACCOUNTS,_SURROGATEKEY,"Surrogate key used to uniquely identify rows in this (and only this) table on Cogito Cloud only, do not assume the surrogate key in this table will correspond to the surrogate key in another table",BIGINT
HOSPITAL_ACCOUNTS_EXT,ACCOUNT_BAL_TYPE_C,"This column contains the visit account's balance type. If the account is linked to another account, data from the source account is used.",INTEGER
HOSPITAL_ACCOUNTS_EXT,AGENCY_ASSIGNMENT_TYPE_C,The type of agency the account is assigned to.,INTEGER
HOSPITAL_ACCOUNTS_EXT,AR_CLASSIFICATION_C,This column stores the A/R classification of this account.,INTEGER
HOSPITAL_ACCOUNTS_EXT,AT_BILLING_FIN_CLASS_C,"The visit account's financial class at the end of the first day of billing. The first day of billing for an account is the first insurance claim accept date, the start date of the first self-pay follow-up cycle or the first full self-pay statement date.",VARCHAR
HOSPITAL_ACCOUNTS_EXT,AT_BILLING_PRIM_COVERAGE_ID,"The visit account's primary coverage at the end of the first day of billing. The first day of billing for an account is the first insurance claim accept date, the start date of the first self-pay follow-up cycle or the first full self-pay statement date.",NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_BILLING_PRIM_PAYER_ID,"The visit account's primary payer at the end of the first day of billing. The first day of billing for an account is the first insurance claim accept date, the start date of the first self-pay follow-up cycle or the first full self-pay statement date.",NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_BILLING_PRIM_PLAN_ID,"The visit account's primary plan at the end of the first day of billing. The first day of billing for an account is the first insurance claim accept date, the start date of the first self-pay follow-up cycle or the first full self-pay statement date.",NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_BILLING_UNVERIF_SELFPAY_YN,Whether the hospital account was marked as self-pay and unverified at the end of the first day of billing.,VARCHAR
HOSPITAL_ACCOUNTS_EXT,AT_SERVICE_FIN_CLASS_C,The visit account's financial class at the end of the first day of service. The first day of service is the minimum charge service date.,VARCHAR
HOSPITAL_ACCOUNTS_EXT,AT_SERVICE_PRIM_COVERAGE_ID,The visit account's primary coverage at the end of the first day of service. The first day of service is the minimum charge service date.,NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_SERVICE_PRIM_PAYER_ID,The visit account's primary payer at the end of the first day of service. The first day of service is the minimum charge service date.,NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_SERVICE_PRIM_PLAN_ID,The visit account's primary plan at the end of the first day of service. The first day of service is the minimum charge service date.,NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_SERVICE_UNVERIF_SELFPAY_YN,Whether the hospital account was marked as self-pay and unverified at the end of the first day of service.,VARCHAR
HOSPITAL_ACCOUNTS_EXT,AT_ZERO_ACTIVE_AR_COVERAGE_ID,The visit account's primary coverage at the end of the first day the account's active AR balance reaches zero. The first day an account's active AR balance reaches zero is the first date the account balance is sent to collections or the first date the account's balance reaches zero.,NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_ZERO_ACTIVE_AR_FIN_CLASS_C,The visit account's financial class at the end of the first day the account's active AR balance reaches zero. The first day an account's active AR balance reaches zero is the first date the account balance is sent to collections or the first date the account's balance reaches zero.,VARCHAR
HOSPITAL_ACCOUNTS_EXT,AT_ZERO_ACTIVE_AR_PAYER_ID,The visit account's primary payer at the end of the first day the account's active AR balance reaches zero. The first day an account's active AR balance reaches zero is the first date the account balance is sent to collections or the first date the account's balance reaches zero.,NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_ZERO_ACTIVE_AR_PLAN_ID,The visit account's primary plan at the end of the first day the account's active AR balance reaches zero. The first day an account's active AR balance reaches zero is the first date the account balance is sent to collections or the first date the account's balance reaches zero.,NUMERIC
HOSPITAL_ACCOUNTS_EXT,AT_ZERO_ACTIVE_AR_UNVERIFSP_YN,Whether the hospital account was marked as self-pay and unverified at the end of the first day the account's active AR balance reaches zero.,VARCHAR
HOSPITAL_ACCOUNTS_EXT,BILLABLE_ACCT_TYPE_YN,Indicates whether the account can be billed to insurance payers and/or Self-Pay based on its type.,VARCHAR
HOSPITAL_ACCOUNTS_EXT,CDI_PRIORITY_ACUITY_SYSTEM_ID,"This item holds the scoring system that will be used to calculate the CDI priority. If this isn't populated, HSD-5567 will be used instead.",NUMERIC
HOSPITAL_ACCOUNTS_EXT,CHANGE_IN_EXPECTED_ALLOWED_AMT,The difference between the sums of the expected allowed amounts of the primary claims initially sent and of the primary claims last sent. Doesn't include any expected reimbursement from interim claims.,NUMERIC
HOSPITAL_ACCOUNTS_EXT,CM_LOG_OWNER_ID,The Community ID (CID) of the instance from which this record or line was extracted. This is only populated if you use IntraConnect.,VARCHAR
