description,name,nodeId,contentHash,loadedAt
Holds the display settings for this message on the pre-login screens.,DEPT_MSG_TYPE_CODE,emr|dbo|CLINICAL_NOTES|DEPT_MSG_TYPE_CODE,49607e7c5b67149d,2026-09-06T00:00:00Z
The value representing the specialty category of the department for the note.,DEPT_SPECIALTY_CODE,emr|dbo|CLINICAL_NOTES|DEPT_SPECIALTY_CODE,5b6cd7895a2d8819,2026-09-06T00:00:00Z
Holds the identifier for the dictation.,DICT_IDENTIFIER,emr|dbo|CLINICAL_NOTES|DICT_IDENTIFIER,b50e338385fa6d6c,2026-09-06T00:00:00Z
An identifier generated during a period of downtime.,DOWNTIME_ID,emr|dbo|CLINICAL_NOTES|DOWNTIME_ID,9af29da3eeda11e0,2026-09-06T00:00:00Z
Indicates if the test conducted was an ECG or a spirometric test.,ECG_REPORT_TYPE,emr|dbo|CLINICAL_NOTES|ECG_REPORT_TYPE,ae89bc3323f9112c,2026-09-06T00:00:00Z
Holds the information about the technician who evaluated the ECG or spirometry test.,ECG_REVIEWED_BY,emr|dbo|CLINICAL_NOTES|ECG_REVIEWED_BY,6324c51c52dfea4f,2026-09-06T00:00:00Z
The date and time at which the ELECTROCARDIOGRAM (ECG/EKG) or SPIROMETRY was assessed.,ECG_REV_INST_DTTM,emr|dbo|CLINICAL_NOTES|ECG_REV_INST_DTTM,839be43c0a8e45fe,2026-09-06T00:00:00Z
The ELECTROCARDIOGRAM/SPIROMETRY TECHNICIAN.,ECG_TECHNICIAN_ID,emr|dbo|CLINICAL_NOTES|ECG_TECHNICIAN_ID,54b20ced7eaea5cd,2026-09-06T00:00:00Z
The unique identifier for the patient encounter associated with the note. This number is distinct for all patient encounters in the system.,ENCOUNTER_ID,emr|dbo|CLINICAL_NOTES|ENCOUNTER_ID,0fcb335059937c55,2026-09-06T00:00:00Z
"The date and time of note creation, which can occur either manually by a staff member or automatically by the system. If the date is null, it defaults to 01/01/1900; if the time is null, it defaults to 00:00.",ENTRY_DATETIME,emr|dbo|CLINICAL_NOTES|ENTRY_DATETIME,7542abd91d3761e8,2026-09-06T00:00:00Z
The unique identifier for the user who created this note. This column is often utilized to connect to the EMPLOYEES table.,ENTRY_USER_ID,emr|dbo|CLINICAL_NOTES|ENTRY_USER_ID,7279fdf7d5286c25,2026-09-06T00:00:00Z
"Stores the interface specification (AIP ID) that generated the note record. This column is populated only when the note is created by an interface, like transcriptions.",EXT_INTERF_ID,emr|dbo|CLINICAL_NOTES|EXT_INTERF_ID,8d60fe2b21f30b3c,2026-09-06T00:00:00Z
Indicates if a note was initially generated in the Fast Note activity.,FASTNOTE_FLAG,emr|dbo|CLINICAL_NOTES|FASTNOTE_FLAG,86bd48f5a8c7f4a9,2026-09-06T00:00:00Z
Indicates whether the note was generated as an auto-saved note.,FROM_AUTOSAVE_FLAG,emr|dbo|CLINICAL_NOTES|FROM_AUTOSAVE_FLAG,216ee0d014a7a9cd,2026-09-06T00:00:00Z
"This item holds the pool linked to the related In Basket message, if one exists.",IB_RESP_POOL_ID,emr|dbo|CLINICAL_NOTES|IB_RESP_POOL_ID,f9fd961b58d3476b,2026-09-06T00:00:00Z
"This item records the user accountable for the related In Basket message, if one exists.",IB_RESP_USER_ID,emr|dbo|CLINICAL_NOTES|IB_RESP_USER_ID,b7895c5e4a096a89,2026-09-06T00:00:00Z
"The column INPATIENT_DATA_ID in table CLINICAL_NOTES is deprecated and has been replaced by the column INPATIENT_DATA_ID in table PATIENT_ENCOUNTERS. To retrieve the value of the deprecated column after the EMR system upgrade, join CLINICAL_NOTES.ENCOUNTER_ID with PATIENT_ENCOUNTERS.ENCOUNTER_ID to obtain the INPATIENT_DATA_ID value.",INPATIENT_DATA_ID,emr|dbo|CLINICAL_NOTES|INPATIENT_DATA_ID,6825f3acf36aef21,2026-09-06T00:00:00Z
"This value is set to 1 for interfaced transcriptions, 2 for user dictation within the EMR system, and 0 or an empty string for all other cases.",INTF_TRANS_CODE,emr|dbo|CLINICAL_NOTES|INTF_TRANS_CODE,f8b2391b803c49fe,2026-09-06T00:00:00Z
The type of note linked to this note.,IP_NOTE_TYPE_CODE,emr|dbo|CLINICAL_NOTES|IP_NOTE_TYPE_CODE,a4395b4907d0e777,2026-09-06T00:00:00Z
This is assigned a value of 1-Yes for notes created through the problem-oriented charting workflow.,IS_POC_NOTE_FLAG,emr|dbo|CLINICAL_NOTES|IS_POC_NOTE_FLAG,91745d76a8ebc59d,2026-09-06T00:00:00Z
A brief overview of the letter.,LETTER_SUMMARY,emr|dbo|CLINICAL_NOTES|LETTER_SUMMARY,a4fa310eb4deca96,2026-09-06T00:00:00Z
"This column contains the ID of the SmartText (ETX) used to create a letter from the Communication Management navigator section or the Letters activity for note records with a NOTE_TYPE_NOADD_CODE of 3-Letter. For note records with a note type of 84-Treatment Summary, this column holds the ID of the Treatment Summary template SmartText used to produce the summary.",LETTER_TEMPLATE_SMARTTEXT_ID,emr|dbo|CLINICAL_NOTES|LETTER_TEMPLATE_SMARTTEXT_ID,b84fc07727c2aab9,2026-09-06T00:00:00Z
Classification of a professional billing letter.,LETTER_TYPE_CODE,emr|dbo|CLINICAL_NOTES|LETTER_TYPE_CODE,f938931be7aed381,2026-09-06T00:00:00Z
This item offers further context for the source item - Letter Print Instant (HNO_LTR_PRT_DTTM). It indicates whether the most recent print action for this letter was performed through the server or the client.,LET_PRNT_MTHD_CODE,emr|dbo|CLINICAL_NOTES|LET_PRNT_MTHD_CODE,439f5f7ef1c7e05b,2026-09-06T00:00:00Z
The timestamp indicating when the note was last modified.,LST_FILED_INST_DTTM,emr|dbo|CLINICAL_NOTES|LST_FILED_INST_DTTM,e7e7a7ec6f30d6e4,2026-09-06T00:00:00Z
Indicates if the Make Me the Author feature has been utilized at any time to modify the author of the note.,MMTA_USED_FLAG,emr|dbo|CLINICAL_NOTES|MMTA_USED_FLAG,bfeafac91a8e5092,2026-09-06T00:00:00Z
The template used for the NoteWriter of the note.,NOTEWRITER_TEMPLATE,emr|dbo|CLINICAL_NOTES|NOTEWRITER_TEMPLATE,cb9133eae8a88ce6,2026-09-06T00:00:00Z
"This item contains a boolean flag indicating whether the note is currently attested. If the most recent version of the note has an active attestation, this item will be set to Yes; otherwise, it will be set to No or left unset, both of which indicate the same condition.",NOTE_ATTESTED_FLAG,emr|dbo|CLINICAL_NOTES|NOTE_ATTESTED_FLAG,7a148ca50d15cf29,2026-09-06T00:00:00Z
This field contains a free text description of the note.,NOTE_DESC,emr|dbo|CLINICAL_NOTES|NOTE_DESC,ab04940e6f9d3489,2026-09-06T00:00:00Z
The category number for the note format associated with the No-Add item and the source item.,NOTE_FORMAT_NOADD_CODE,emr|dbo|CLINICAL_NOTES|NOTE_FORMAT_NOADD_CODE,bb55e8222491759a,2026-09-06T00:00:00Z
The unique identifier for the note record.,NOTE_ID,emr|dbo|CLINICAL_NOTES|NOTE_ID,067182dadfed6b51,2026-09-06T00:00:00Z
The letter print is immediate.,NOTE_LET_PRNT_DTTM,emr|dbo|CLINICAL_NOTES|NOTE_LET_PRNT_DTTM,d82a91aa9ec3fdd2,2026-09-06T00:00:00Z
Filled in during a note move with the source note ID.,NOTE_MOVE_SOURCE_ID,emr|dbo|CLINICAL_NOTES|NOTE_MOVE_SOURCE_ID,f432a7be3b80f012,2026-09-06T00:00:00Z
The column NOTE_PURPOSE_CODE in the table CLINICAL_NOTES has been deprecated. Its data is no longer accessible as it is no longer extracted to the EMR.,NOTE_PURPOSE_CODE,emr|dbo|CLINICAL_NOTES|NOTE_PURPOSE_CODE,4daaba7272cf3897,2026-09-06T00:00:00Z
Indicator showing whether this note is shared with the patient.,NOTE_SHARED_W_PAT_FLAG,emr|dbo|CLINICAL_NOTES|NOTE_SHARED_W_PAT_FLAG,8bba9977ca45e1f4,2026-09-06T00:00:00Z
The origin of this note.,NOTE_SOURCE_CODE,emr|dbo|CLINICAL_NOTES|NOTE_SOURCE_CODE,90384b4d64523da4,2026-09-06T00:00:00Z
"Starting in November 2025, this column contains the value for Note - Type No-Add, which identifies the type of note for non-clinical records. For clinical notes, refer to the column IP_NOTE_TYPE_CODE in table CLINICAL_NOTES for the UCN note type value. In versions prior to November 2025, this virtual item was populated based on the following logic: if Note - Type No-Add is populated, the value is used directly; if Note - Type No-Add is null and the note is not ambulatory, it returns null; if Note - Type No-Add is null and the note is in an ambulatory encounter context, a category is obtained from the UCN note type and mapped to an equivalent category from Note - Type No-Add, if possible.",NOTE_TYPE_NOADD_CODE,emr|dbo|CLINICAL_NOTES|NOTE_TYPE_NOADD_CODE,9c48005f519a6c93,2026-09-06T00:00:00Z
"When this flag is set to true, it signifies that the note will be excluded from printed output.",NOT_FOR_PRINTING_FLAG,emr|dbo|CLINICAL_NOTES|NOT_FOR_PRINTING_FLAG,3c141a12e3ebb56b,2026-09-06T00:00:00Z
Count of components in the letter.,NUM_LETTER_PARTS,emr|dbo|CLINICAL_NOTES|NUM_LETTER_PARTS,97d1c055d9aaecaa,2026-09-06T00:00:00Z
The name of the author of the note. This is populated from a patient nursing note during the conversion process to the note.,NURS_NOTE_AUTH_NAM,emr|dbo|CLINICAL_NOTES|NURS_NOTE_AUTH_NAM,7757c402bcc0177c,2026-09-06T00:00:00Z
"Identifier for the original note record, applicable only to View-Only H&P notes.",ORIGINAL_HP_ID,emr|dbo|CLINICAL_NOTES|ORIGINAL_HP_ID,fe32ef9bff2598c6,2026-09-06T00:00:00Z
This is for View-Only H&P notes exclusively - the contact for the original note record.,ORIG_HP_DATE_REAL,emr|dbo|CLINICAL_NOTES|ORIG_HP_DATE_REAL,9431ac3d8f02f0d6,2026-09-06T00:00:00Z
The unique identifier for the patient related to this note. This column is commonly utilized to connect to the PATIENTS table.,PATIENT_ID,emr|dbo|CLINICAL_NOTES|PATIENT_ID,a1c1233e1c07d93c,2026-09-06T00:00:00Z
"A virtual item that examines all note items associated with a patient and returns the first patient ID it encounters. The items are evaluated in this specific sequence: 505, 38970, 21001, 600 (which establishes an order, followed by ord 210), 1605, 1643, 1640.",PATIENT_LINK_ID,emr|dbo|CLINICAL_NOTES|PATIENT_LINK_ID,eed2e4b272e193d4,2026-09-06T00:00:00Z
The message in HTML format.,PATMSG_DISPLAY,emr|dbo|CLINICAL_NOTES|PATMSG_DISPLAY,faeefca3e438ec03,2026-09-06T00:00:00Z
The date on which this message will no longer be valid.,PATMSG_EXP_DT,emr|dbo|CLINICAL_NOTES|PATMSG_EXP_DT,5270a098504a4f37,2026-09-06T00:00:00Z
The date of the latest modification to this message.,PATMSG_LED_DT,emr|dbo|CLINICAL_NOTES|PATMSG_LED_DT,d53d5dfb7621ac1d,2026-09-06T00:00:00Z
The unique identifier of the user who performed the latest edit on this message.,PATMSG_LED_USER_ID,emr|dbo|CLINICAL_NOTES|PATMSG_LED_USER_ID,cfa647b602e03cdd,2026-09-06T00:00:00Z
The unique identifier for the patient associated with this message.,PATMSG_PATIENT_ID,emr|dbo|CLINICAL_NOTES|PATMSG_PATIENT_ID,b185344afd2ac5fe,2026-09-06T00:00:00Z
The category number indicating the priority level of the message.,PATMSG_PRIORITY_CODE,emr|dbo|CLINICAL_NOTES|PATMSG_PRIORITY_CODE,1086bb13fb4fce48,2026-09-06T00:00:00Z
This is populated with the initial original document type when the document type is changed for the first time.,PREV_DOC_TYPE_CODE,emr|dbo|CLINICAL_NOTES|PREV_DOC_TYPE_CODE,819aa118f3620fdd,2026-09-06T00:00:00Z
This field is populated with the initial original note type when the note type is changed for the first time.,PREV_NOTE_TYPE_CODE,emr|dbo|CLINICAL_NOTES|PREV_NOTE_TYPE_CODE,cfe003eb17673548,2026-09-06T00:00:00Z
The priority level of the note is indicated as Yes for High priority and No for Routine priority.,PRIORITY_FLAG,emr|dbo|CLINICAL_NOTES|PRIORITY_FLAG,8ef03cffaaea72ac,2026-09-06T00:00:00Z
Specifies if the Note record is archived at the individual record level.,REC_ARCHIVED_FLAG,emr|dbo|CLINICAL_NOTES|REC_ARCHIVED_FLAG,dde6fa95ca24566d,2026-09-06T00:00:00Z
The column RTE_REVIEW_VER_ID in the table CLINICAL_NOTES has been deprecated. Its data is no longer accessible as it is not being populated in the source system.,RTE_REVIEW_VER_ID,emr|dbo|CLINICAL_NOTES|RTE_REVIEW_VER_ID,75efc5116a6076f8,2026-09-06T00:00:00Z
The end user who initiated the Eligibility query.,RTE_TRIGGER_USER_ID,emr|dbo|CLINICAL_NOTES|RTE_TRIGGER_USER_ID,a1178a79950c55f7,2026-09-06T00:00:00Z
The patient for whom the query was submitted.,RTE_TRIGRD_PATIENT_ID,emr|dbo|CLINICAL_NOTES|RTE_TRIGRD_PATIENT_ID,f38e1994fedecd67,2026-09-06T00:00:00Z
"Indicates if the note is saved in NoteWriter. A value of Y means the note is saved, while a null value means it is not saved; the value N will not appear in this column.",SAVED_IN_NW_FLAG,emr|dbo|CLINICAL_NOTES|SAVED_IN_NW_FLAG,53c704844709505b,2026-09-06T00:00:00Z
"Holds the PATIENT_ID, DAT, and FILENAME linked to a scanned document, specifically for documents originating from the transcription interface.",SCANNED_DOC_INFO,emr|dbo|CLINICAL_NOTES|SCANNED_DOC_INFO,d54715292f7f9aca,2026-09-06T00:00:00Z
This item signifies that the note was generated through a scan.,SCANNED_NOTE_FLAG,emr|dbo|CLINICAL_NOTES|SCANNED_NOTE_FLAG,483101b1e9dd5b29,2026-09-06T00:00:00Z
The category number indicating the sensitivity status of the note.,SENSITIVITY_STAT_CODE,emr|dbo|CLINICAL_NOTES|SENSITIVITY_STAT_CODE,18086a263b765b85,2026-09-06T00:00:00Z
"This item references the ID of the signed note that is being amended, edited, or co-signed by this note.",SIGNED_NOTE_ID,emr|dbo|CLINICAL_NOTES|SIGNED_NOTE_ID,a4dd2bf60f6faaa5,2026-09-06T00:00:00Z
For INTERVAL_H_P only - reference to the H&P Note that is being altered by the interval note.,SOURCE_HP_DATE_REAL,emr|dbo|CLINICAL_NOTES|SOURCE_HP_DATE_REAL,25212c5cfc8fa0b8,2026-09-06T00:00:00Z
For Interval H&P only - the identifier of the H&P Note that is being altered by the interval note.,SOURCE_HP_ID,emr|dbo|CLINICAL_NOTES|SOURCE_HP_ID,2075b802b14b4143,2026-09-06T00:00:00Z
"Holds the ENC of the Treatment Summary that is made available in MyChart. If IntraConnect is utilized, this column contains the Unique Contact Identifier.",TREAT_SUM_RLS_TO_MYC_ENC,emr|dbo|CLINICAL_NOTES|TREAT_SUM_RLS_TO_MYC_ENC,4fbb5fe7dbd2c35a,2026-09-06T00:00:00Z
Specifies if a Treatment Summary has been made available on MyChart.,TREAT_SUM_RLS_TO_MYC_FLAG,emr|dbo|CLINICAL_NOTES|TREAT_SUM_RLS_TO_MYC_FLAG,f7190c9c75e33a94,2026-09-06T00:00:00Z
The date on which the transcription was transferred to Progress Notes.,TRNSCRTN_MVD_DT,emr|dbo|CLINICAL_NOTES|TRNSCRTN_MVD_DT,772309397d413a37,2026-09-06T00:00:00Z
Holds the Type of Message (I EOW 30) in the Basket folder for use by the Transcription interface to create In Basket messages.,TX_IB_FOLDER_CODE,emr|dbo|CLINICAL_NOTES|TX_IB_FOLDER_CODE,98ea6b79e1060480,2026-09-06T00:00:00Z
A flag indicating whether the NOTE_RECORD is classified as an unsigned note.,UNSIGNED_FLAG,emr|dbo|CLINICAL_NOTES|UNSIGNED_FLAG,8ee338d6b2529f19,2026-09-06T00:00:00Z
The date and time when this row was initially created or most recently updated in the EMR.,UPDATE_DATE,emr|dbo|CLINICAL_NOTES|UPDATE_DATE,78c1a08f3112fa7f,2026-09-06T00:00:00Z
The number for the professional billing visit associated with this note.,VISIT_NUM,emr|dbo|CLINICAL_NOTES|VISIT_NUM,d32c6c4ac6b9ec43,2026-09-06T00:00:00Z
Indicates if a note is designated as a working copy for another note in the source item.,WORKING_COPY_FLAG,emr|dbo|CLINICAL_NOTES|WORKING_COPY_FLAG,2654001b991c81b9,2026-09-06T00:00:00Z
The SURROGATE_KEY is utilized to uniquely identify rows within this specific table on Cogito Cloud. It should not be assumed that the SURROGATE_KEY in this table will match the SURROGATE_KEY in any other table.,_SURROGATEKEY,emr|dbo|CLINICAL_NOTES|_SURROGATEKEY,7366baab377a4bb2,2026-09-06T00:00:00Z
The unique identifier of the clinical note this text belongs to.,NOTE_ID,emr|dbo|CLINICAL_NOTE_TEXT|NOTE_ID,1ba7dac034123fb4,2026-09-06T00:00:00Z
The free-text content of the clinical note.,NOTE_TEXT,emr|dbo|CLINICAL_NOTE_TEXT|NOTE_TEXT,6eb9e52a23f1d0df,2026-09-06T00:00:00Z
The COMMUNITY_ID of the instance from which this record or line was obtained. This field is populated only when IntraConnect is utilized.,CM_LOG_OWNER_ID,emr|dbo|CONFIG_GROUPER_CATEGORIES|CM_LOG_OWNER_ID,015647d859a4433b,2026-09-06T00:00:00Z
The COMMUNITY_ID of the instance that owns this record or line is populated only when IntraConnect is used.,CM_PHY_OWNER_ID,emr|dbo|CONFIG_GROUPER_CATEGORIES|CM_PHY_OWNER_ID,a991fdc184bac57e,2026-09-06T00:00:00Z
The unique ID for the GROUPE_RECORD.,GROUPER_ID,emr|dbo|CONFIG_GROUPER_CATEGORIES|GROUPER_ID,4e83215b994f8460,2026-09-06T00:00:00Z
The LINE_NUMBER for the information linked to this record. This record can be associated with multiple pieces of information.,LINE,emr|dbo|CONFIG_GROUPER_CATEGORIES|LINE,329395e0066b7531,2026-09-06T00:00:00Z
The item of a category value specified within a categories grouper. It can be utilized with GROUPER_ITEMS.CONTEXT_INI to provide context for the category value in LIST_CAT_VALUE_CODE.,LIST_CAT_ITEM,emr|dbo|CONFIG_GROUPER_CATEGORIES|LIST_CAT_ITEM,466e8a93253d7b71,2026-09-06T00:00:00Z
The value of a category defined within a CATEGORIES_GROUPER. Use LIST_CAT_ITEM and GROUPER_ITEMS.CONTEXT_INI to provide context for this value.,LIST_CAT_VALUE_CODE,emr|dbo|CONFIG_GROUPER_CATEGORIES|LIST_CAT_VALUE_CODE,95b07963b550e381,2026-09-06T00:00:00Z
The unique identifier for the location that acts as the parent in the ADT organizational structure of your facility.,ADT_PARENT_ID,emr|dbo|DEPARTMENTS|ADT_PARENT_ID,f0aeb92c809064b5,2026-09-06T00:00:00Z
The unit type for this department in the ADT application.,ADT_UNIT_TYPE_CODE,emr|dbo|DEPARTMENTS|ADT_UNIT_TYPE_CODE,ab90880b3a956142,2026-09-06T00:00:00Z
"This item indicates if future orders for encounters in this department can be automatically released by the ""Auto Release Future Orders"" End of Day process in the clinical system.",ALLOW_AUTO_FUT_FLAG,emr|dbo|DEPARTMENTS|ALLOW_AUTO_FUT_FLAG,85f28ec61be42a80,2026-09-06T00:00:00Z
Specifies whether the center selection popup should be automatically displayed during the appointment entry process.,AUTO_PROMPT_CNTR_FLAG,emr|dbo|DEPARTMENTS|AUTO_PROMPT_CNTR_FLAG,d3e4670887e208ad,2026-09-06T00:00:00Z
The unique identifier for the extension that provides the room information.,BED_COLUMN_INFO_ID,emr|dbo|DEPARTMENTS|BED_COLUMN_INFO_ID,ad31d2b9c3c43914,2026-09-06T00:00:00Z
The category number for the care area associated with the department.,CARE_AREA_CODE,emr|dbo|DEPARTMENTS|CARE_AREA_CODE,3a59266f57050945,2026-09-06T00:00:00Z
The CATEGORY_NUMBER of the center associated with this department.,CENTER_CODE,emr|dbo|DEPARTMENTS|CENTER_CODE,4dec602bce367bd6,2026-09-06T00:00:00Z
The department level claim alternate address CITY to be printed on claims.,CLM_ALT_CITY,emr|dbo|DEPARTMENTS|CLM_ALT_CITY,2f5bc7562f276797,2026-09-06T00:00:00Z
"The DEPARTMENT_LEVEL_CLAIM_ALTERNATE_ADDRESS_NAME is the name to be printed on claims at the department level. This name may be displayed in Box 33 on paper CMS forms, FL1 on UB forms, BA0-18 on NSF forms, and 2010AB-NM1-03 on ANSI claim forms.",CLM_ALT_NAME,emr|dbo|DEPARTMENTS|CLM_ALT_NAME,96bbec0dbd72f0aa,2026-09-06T00:00:00Z
The alternate phone number for the department level claim that should be printed on claims.,CLM_ALT_PHONE,emr|dbo|DEPARTMENTS|CLM_ALT_PHONE,3fc54b78a5ecbeca,2026-09-06T00:00:00Z
